2020-05-23 21:56:02,910 INFO  BatteryAmbassador - An electric vehicle has been registered. Vehicle id: veh_4
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6409.63 Wh, state of charge=0.38, time=237000000000 ns, movementPower=17.08 Wh, distance=35.73 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7744.77 Wh, state of charge=0.46, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Recuperating] name=veh_115, capacity=6060.50 Wh, state of charge=0.36, time=237000000000 ns, recuperationPower=0.01 Wh, distance=34.99 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8500.43 Wh, state of charge=0.50, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7203.76 Wh, state of charge=0.43, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9294.83 Wh, state of charge=0.55, time=237000000000 ns, movementPower=15.37 Wh, distance=35.38 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9115.19 Wh, state of charge=0.54, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5491.57 Wh, state of charge=0.33, time=237000000000 ns, movementPower=13.18 Wh, distance=35.11 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4884.84 Wh, state of charge=0.29, time=237000000000 ns, movementPower=0.34 Wh, distance=6.82 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7920.52 Wh, state of charge=0.47, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5859.64 Wh, state of charge=0.35, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,831 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7372.12 Wh, state of charge=0.44, time=237000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6392.53 Wh, state of charge=0.38, time=238000000000 ns, movementPower=6.32 Wh, distance=35.50 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7744.39 Wh, state of charge=0.46, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6067.89 Wh, state of charge=0.36, time=238000000000 ns, movementPower=15.81 Wh, distance=35.40 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8500.05 Wh, state of charge=0.50, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7203.38 Wh, state of charge=0.43, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9279.43 Wh, state of charge=0.55, time=238000000000 ns, movementPower=12.72 Wh, distance=35.57 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9114.81 Wh, state of charge=0.54, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5478.36 Wh, state of charge=0.32, time=238000000000 ns, movementPower=7.37 Wh, distance=35.01 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4884.47 Wh, state of charge=0.29, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7920.14 Wh, state of charge=0.47, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5859.26 Wh, state of charge=0.35, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,870 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7371.74 Wh, state of charge=0.44, time=238000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,926 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6386.18 Wh, state of charge=0.38, time=239000000000 ns, movementPower=10.52 Wh, distance=35.54 m
2020-05-23 21:56:19,926 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7744.01 Wh, state of charge=0.46, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,928 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6052.05 Wh, state of charge=0.36, time=239000000000 ns, movementPower=7.80 Wh, distance=35.27 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8499.67 Wh, state of charge=0.50, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7203.00 Wh, state of charge=0.43, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9266.68 Wh, state of charge=0.55, time=239000000000 ns, movementPower=11.79 Wh, distance=35.69 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9114.43 Wh, state of charge=0.54, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5470.97 Wh, state of charge=0.32, time=239000000000 ns, movementPower=10.00 Wh, distance=35.04 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4884.09 Wh, state of charge=0.29, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7919.76 Wh, state of charge=0.47, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5858.88 Wh, state of charge=0.35, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:19,929 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7371.36 Wh, state of charge=0.44, time=239000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6375.63 Wh, state of charge=0.38, time=240000000000 ns, movementPower=15.62 Wh, distance=35.90 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7743.63 Wh, state of charge=0.46, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6044.22 Wh, state of charge=0.36, time=240000000000 ns, movementPower=11.77 Wh, distance=35.40 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8499.29 Wh, state of charge=0.50, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7202.62 Wh, state of charge=0.43, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9254.86 Wh, state of charge=0.55, time=240000000000 ns, movementPower=11.14 Wh, distance=35.76 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9114.05 Wh, state of charge=0.54, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5460.93 Wh, state of charge=0.32, time=240000000000 ns, movementPower=18.09 Wh, distance=35.59 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4883.71 Wh, state of charge=0.29, time=240000000000 ns, movementPower=0.35 Wh, distance=6.89 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7919.38 Wh, state of charge=0.47, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,085 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5858.50 Wh, state of charge=0.35, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,086 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7370.98 Wh, state of charge=0.44, time=240000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,179 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6359.97 Wh, state of charge=0.38, time=241000000000 ns, movementPower=10.10 Wh, distance=35.90 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7743.25 Wh, state of charge=0.46, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6032.42 Wh, state of charge=0.36, time=241000000000 ns, movementPower=3.56 Wh, distance=35.00 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8498.91 Wh, state of charge=0.50, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7202.24 Wh, state of charge=0.43, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Recuperating] name=veh_84, capacity=9243.69 Wh, state of charge=0.55, time=241000000000 ns, recuperationPower=0.00 Wh, distance=35.04 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9113.67 Wh, state of charge=0.54, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5442.81 Wh, state of charge=0.32, time=241000000000 ns, movementPower=3.80 Wh, distance=35.20 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4883.33 Wh, state of charge=0.29, time=241000000000 ns, movementPower=0.35 Wh, distance=6.94 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7919.00 Wh, state of charge=0.47, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5858.12 Wh, state of charge=0.35, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,180 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7370.60 Wh, state of charge=0.44, time=241000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6349.85 Wh, state of charge=0.38, time=242000000000 ns, movementPower=1.42 Wh, distance=35.34 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7742.87 Wh, state of charge=0.46, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6028.83 Wh, state of charge=0.36, time=242000000000 ns, movementPower=21.60 Wh, distance=35.78 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8498.53 Wh, state of charge=0.50, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7201.86 Wh, state of charge=0.43, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9244.78 Wh, state of charge=0.55, time=242000000000 ns, movementPower=24.89 Wh, distance=36.03 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9113.29 Wh, state of charge=0.54, time=242000000000 ns, movementPower=0.34 Wh, distance=6.88 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5438.98 Wh, state of charge=0.32, time=242000000000 ns, movementPower=6.13 Wh, distance=34.99 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4882.95 Wh, state of charge=0.29, time=242000000000 ns, movementPower=0.35 Wh, distance=6.94 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7918.62 Wh, state of charge=0.47, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5857.74 Wh, state of charge=0.35, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,297 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7370.22 Wh, state of charge=0.44, time=242000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,405 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6348.40 Wh, state of charge=0.38, time=243000000000 ns, movementPower=19.82 Wh, distance=35.98 m
2020-05-23 21:56:20,405 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7742.49 Wh, state of charge=0.46, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,405 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6007.21 Wh, state of charge=0.36, time=243000000000 ns, movementPower=7.04 Wh, distance=35.60 m
2020-05-23 21:56:20,405 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8498.15 Wh, state of charge=0.50, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7201.48 Wh, state of charge=0.43, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Recuperating] name=veh_84, capacity=9219.86 Wh, state of charge=0.55, time=243000000000 ns, recuperationPower=0.01 Wh, distance=35.06 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9112.92 Wh, state of charge=0.54, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5432.83 Wh, state of charge=0.32, time=243000000000 ns, movementPower=26.63 Wh, distance=36.07 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4882.57 Wh, state of charge=0.29, time=243000000000 ns, movementPower=0.34 Wh, distance=6.85 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7918.24 Wh, state of charge=0.47, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5857.36 Wh, state of charge=0.35, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,406 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7369.84 Wh, state of charge=0.44, time=243000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Recuperating] name=veh_104, capacity=6328.55 Wh, state of charge=0.37, time=244000000000 ns, recuperationPower=0.01 Wh, distance=34.78 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7742.11 Wh, state of charge=0.46, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=6000.14 Wh, state of charge=0.36, time=244000000000 ns, movementPower=13.68 Wh, distance=35.82 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8497.77 Wh, state of charge=0.50, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7201.10 Wh, state of charge=0.43, time=244000000000 ns, movementPower=0.35 Wh, distance=6.93 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9224.63 Wh, state of charge=0.55, time=244000000000 ns, movementPower=18.40 Wh, distance=35.63 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9112.54 Wh, state of charge=0.54, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Recuperating] name=veh_95, capacity=5406.17 Wh, state of charge=0.32, time=244000000000 ns, recuperationPower=0.01 Wh, distance=35.03 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4882.20 Wh, state of charge=0.29, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7917.86 Wh, state of charge=0.47, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5856.98 Wh, state of charge=0.35, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,464 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7369.46 Wh, state of charge=0.44, time=244000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6335.81 Wh, state of charge=0.38, time=245000000000 ns, movementPower=20.25 Wh, distance=35.39 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7741.73 Wh, state of charge=0.46, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5986.43 Wh, state of charge=0.35, time=245000000000 ns, movementPower=7.87 Wh, distance=35.68 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8497.39 Wh, state of charge=0.50, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7200.72 Wh, state of charge=0.43, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9206.20 Wh, state of charge=0.55, time=245000000000 ns, movementPower=11.33 Wh, distance=35.72 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9112.16 Wh, state of charge=0.54, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5412.13 Wh, state of charge=0.32, time=245000000000 ns, movementPower=19.33 Wh, distance=35.66 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4881.82 Wh, state of charge=0.29, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,502 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7917.48 Wh, state of charge=0.47, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,503 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5856.60 Wh, state of charge=0.35, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,503 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7369.08 Wh, state of charge=0.44, time=245000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6315.53 Wh, state of charge=0.37, time=246000000000 ns, movementPower=16.78 Wh, distance=36.01 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7741.35 Wh, state of charge=0.46, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5978.53 Wh, state of charge=0.35, time=246000000000 ns, movementPower=12.63 Wh, distance=35.85 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8497.01 Wh, state of charge=0.50, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7200.34 Wh, state of charge=0.43, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9194.84 Wh, state of charge=0.54, time=246000000000 ns, movementPower=16.12 Wh, distance=36.10 m
2020-05-23 21:56:20,785 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9111.77 Wh, state of charge=0.54, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,786 INFO  ElectricVehicle - [Recuperating] name=veh_95, capacity=5392.77 Wh, state of charge=0.32, time=246000000000 ns, recuperationPower=0.00 Wh, distance=34.83 m
2020-05-23 21:56:20,786 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4881.44 Wh, state of charge=0.29, time=246000000000 ns, movementPower=0.34 Wh, distance=6.87 m
2020-05-23 21:56:20,786 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7917.10 Wh, state of charge=0.47, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,786 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5856.22 Wh, state of charge=0.35, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,786 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7368.70 Wh, state of charge=0.44, time=246000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6298.71 Wh, state of charge=0.37, time=247000000000 ns, movementPower=8.90 Wh, distance=35.92 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7740.97 Wh, state of charge=0.46, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5965.87 Wh, state of charge=0.35, time=247000000000 ns, movementPower=11.26 Wh, distance=35.92 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8496.63 Wh, state of charge=0.50, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7199.96 Wh, state of charge=0.43, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Recuperating] name=veh_84, capacity=9178.69 Wh, state of charge=0.54, time=247000000000 ns, recuperationPower=0.03 Wh, distance=33.72 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9111.39 Wh, state of charge=0.54, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5395.66 Wh, state of charge=0.32, time=247000000000 ns, movementPower=9.68 Wh, distance=34.85 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4881.06 Wh, state of charge=0.29, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7916.72 Wh, state of charge=0.47, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5855.84 Wh, state of charge=0.35, time=247000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,868 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7368.32 Wh, state of charge=0.44, time=247000000000 ns, movementPower=0.36 Wh, distance=7.10 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6289.78 Wh, state of charge=0.37, time=248000000000 ns, movementPower=5.34 Wh, distance=35.62 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7740.59 Wh, state of charge=0.46, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5954.58 Wh, state of charge=0.35, time=248000000000 ns, movementPower=1.34 Wh, distance=35.36 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8496.25 Wh, state of charge=0.50, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7199.58 Wh, state of charge=0.43, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Recuperating] name=veh_84, capacity=9195.32 Wh, state of charge=0.54, time=248000000000 ns, recuperationPower=0.03 Wh, distance=29.27 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=9111.01 Wh, state of charge=0.54, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,910 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5385.96 Wh, state of charge=0.32, time=248000000000 ns, movementPower=21.36 Wh, distance=35.62 m
2020-05-23 21:56:20,911 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4880.68 Wh, state of charge=0.29, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,911 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7916.34 Wh, state of charge=0.47, time=248000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:20,911 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5855.46 Wh, state of charge=0.35, time=248000000000 ns, movementPower=0.40 Wh, distance=7.65 m
2020-05-23 21:56:20,911 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7367.93 Wh, state of charge=0.44, time=248000000000 ns, movementPower=0.39 Wh, distance=7.50 m
2020-05-23 21:56:21,062 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6284.42 Wh, state of charge=0.37, time=249000000000 ns, movementPower=14.00 Wh, distance=35.87 m
2020-05-23 21:56:21,062 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7740.21 Wh, state of charge=0.46, time=249000000000 ns, movementPower=0.35 Wh, distance=6.95 m
